Year,HarvCounty,SeasonGroup,Sex,AssignedAge,Total
2022,HAMILTON,MUZZLE,F,F,1
2022,HAMILTON,MUZZLE,M,A,8
2022,HAMILTON,MUZZLE,M,F,5
2022,HAMILTON,MUZZLE,M,Y,2
2022,HAMILTON,YOUTH,F,A,22
2022,HAMILTON,YOUTH,F,F,2
2022,HAMILTON,YOUTH,M,A,10
2022,HAMILTON,YOUTH,M,Y,4
2022,HANCOCK,ARCHERY,F,A,370
2022,HANCOCK,ARCHERY,F,F,59
2022,HANCOCK,ARCHERY,M,A,393
2022,HANCOCK,ARCHERY,M,F,46
2022,HANCOCK,ARCHERY,M,Y,158
2022,HANCOCK,FIREARM,F,A,664
2022,HANCOCK,FIREARM,F,F,177
2022,HANCOCK,FIREARM,M,A,500
2022,HANCOCK,FIREARM,M,F,187
2022,HANCOCK,FIREARM,M,Y,189
2022,HANCOCK,LATEWINTER,F,A,137
2022,HANCOCK,LATEWINTER,F,F,32
2022,HANCOCK,LATEWINTER,M,A,2
2022,HANCOCK,LATEWINTER,M,F,23
2022,HANCOCK,LATEWINTER,M,Y,3
2022,HANCOCK,MUZZLE,F,A,41
2022,HANCOCK,MUZZLE,F,F,7
2022,HANCOCK,MUZZLE,M,A,18
2022,HANCOCK,MUZZLE,M,F,6
2022,HANCOCK,MUZZLE,M,Y,8
2022,HANCOCK,YOUTH,F,A,30
2022,HANCOCK,YOUTH,F,F,5
2022,HANCOCK,YOUTH,M,A,7
2022,HANCOCK,YOUTH,M,F,5
2022,HANCOCK,YOUTH,M,Y,10
2022,HARDIN,ARCHERY,F,A,215
2022,HARDIN,ARCHERY,F,F,20
2022,HARDIN,ARCHERY,M,A,93
2022,HARDIN,ARCHERY,M,F,32
2022,HARDIN,ARCHERY,M,Y,72
2022,HARDIN,FIREARM,F,A,235
2022,HARDIN,FIREARM,F,F,38
2022,HARDIN,FIREARM,M,A,175
2022,HARDIN,FIREARM,M,F,97
2022,HARDIN,FIREARM,M,Y,194
2022,HARDIN,MUZZLE,F,A,15
2022,HARDIN,MUZZLE,F,F,2
2022,HARDIN,MUZZLE,M,A,6
2022,HARDIN,MUZZLE,M,F,1
2022,HARDIN,MUZZLE,M,Y,5
2022,HARDIN,YOUTH,F,A,7
2022,HARDIN,YOUTH,M,A,1
2022,HARDIN,YOUTH,M,Y,4
2022,HENDERSON,ARCHERY,F,A,123
2022,HENDERSON,ARCHERY,F,F,14
2022,HENDERSON,ARCHERY,M,A,146
2022,HENDERSON,ARCHERY,M,F,17
2022,HENDERSON,ARCHERY,M,Y,65
2022,HENDERSON,FIREARM,F,A,159
2022,HENDERSON,FIREARM,F,F,29
2022,HENDERSON,FIREARM,M,A,145
2022,HENDERSON,FIREARM,M,F,39
2022,HENDERSON,FIREARM,M,Y,60
2022,HENDERSON,LATEWINTER,F,A,45
2022,HENDERSON,LATEWINTER,F,F,7
2022,HENDERSON,LATEWINTER,M,A,1
2022,HENDERSON,LATEWINTER,M,F,12
2022,HENDERSON,LATEWINTER,M,Y,1
2022,HENDERSON,MUZZLE,F,A,5
2022,HENDERSON,MUZZLE,M,A,7
2022,HENDERSON,MUZZLE,M,Y,3
2022,HENDERSON,YOUTH,F,A,7
2022,HENDERSON,YOUTH,F,F,2
2022,HENDERSON,YOUTH,M,F,2
2022,HENDERSON,YOUTH,M,Y,4
2022,HENRY,ARCHERY,F,A,190
2022,HENRY,ARCHERY,F,F,33
2022,HENRY,ARCHERY,M,A,143
2022,HENRY,ARCHERY,M,F,47
2022,HENRY,ARCHERY,M,Y,94
2022,HENRY,FIREARM,F,A,130
2022,HENRY,FIREARM,F,F,27
2022,HENRY,FIREARM,M,A,158
2022,HENRY,FIREARM,M,F,38
2022,HENRY,FIREARM,M,Y,96
2022,HENRY,MUZZLE,F,A,5
2022,HENRY,MUZZLE,M,A,3
2022,HENRY,MUZZLE,M,F,1
2022,HENRY,YOUTH,F,A,10
2022,HENRY,YOUTH,F,F,2
2022,HENRY,YOUTH,M,A,1
2022,HENRY,YOUTH,M,F,1
2022,HENRY,YOUTH,M,Y,6
2022,IROQUOIS,ARCHERY,F,A,191
2022,IROQUOIS,ARCHERY,F,F,28
2022,IROQUOIS,ARCHERY,M,A,165
2022,IROQUOIS,ARCHERY,M,F,41
2022,IROQUOIS,ARCHERY,M,Y,116
2022,IROQUOIS,FIREARM,F,A,113
2022,IROQUOIS,FIREARM,F,F,14
2022,IROQUOIS,FIREARM,M,A,173
2022,IROQUOIS,FIREARM,M,F,23
2022,IROQUOIS,FIREARM,M,Y,81
2022,IROQUOIS,MUZZLE,F,A,13
2022,IROQUOIS,MUZZLE,F,F,2
2022,IROQUOIS,MUZZLE,M,A,8
2022,IROQUOIS,MUZZLE,M,F,1
2022,IROQUOIS,MUZZLE,M,Y,2
2022,IROQUOIS,YOUTH,F,A,7
2022,IROQUOIS,YOUTH,F,F,1
2022,IROQUOIS,YOUTH,M,A,5
2022,IROQUOIS,YOUTH,M,F,2
2022,IROQUOIS,YOUTH,M,Y,7
2022,JACKSON,ARCHERY,F,A,537
2022,JACKSON,ARCHERY,F,F,68
2022,JACKSON,ARCHERY,M,A,268
2022,JACKSON,ARCHERY,M,F,82
2022,JACKSON,ARCHERY,M,Y,171
2022,JACKSON,FIREARM,F,A,772
2022,JACKSON,FIREARM,F,F,123
2022,JACKSON,FIREARM,M,A,634
2022,JACKSON,FIREARM,M,F,212
2022,JACKSON,FIREARM,M,Y,462
2022,JACKSON,MUZZLE,F,A,38
2022,JACKSON,MUZZLE,F,F,4
2022,JACKSON,MUZZLE,M,A,15
2022,JACKSON,MUZZLE,M,F,7
2022,JACKSON,MUZZLE,M,Y,5
2022,JACKSON,YOUTH,F,A,38
2022,JACKSON,YOUTH,F,F,2
2022,JACKSON,YOUTH,M,A,6
2022,JACKSON,YOUTH,M,F,8
2022,JACKSON,YOUTH,M,Y,12
2022,JASPER,ARCHERY,F,A,345
2022,JASPER,ARCHERY,F,F,84
2022,JASPER,ARCHERY,M,A,196
2022,JASPER,ARCHERY,M,F,79
2022,JASPER,ARCHERY,M,Y,117
2022,JASPER,FIREARM,F,A,378
2022,JASPER,FIREARM,F,F,101
2022,JASPER,FIREARM,M,A,343
2022,JASPER,FIREARM,M,F,136
2022,JASPER,FIREARM,M,Y,198
2022,JASPER,MUZZLE,F,A,14
2022,JASPER,MUZZLE,F,F,3
2022,JASPER,MUZZLE,M,A,4
2022,JASPER,MUZZLE,M,F,6
2022,JASPER,MUZZLE,M,Y,1
2022,JASPER,YOUTH,F,A,27
2022,JASPER,YOUTH,F,F,11
2022,JASPER,YOUTH,M,A,10
2022,JASPER,YOUTH,M,F,5
2022,JASPER,YOUTH,M,Y,15
2022,JEFFERSON,ARCHERY,F,A,848
2022,JEFFERSON,ARCHERY,F,F,135
2022,JEFFERSON,ARCHERY,M,A,515
2022,JEFFERSON,ARCHERY,M,F,157
2022,JEFFERSON,ARCHERY,M,Y,277
2022,JEFFERSON,FIREARM,F,A,618
2022,JEFFERSON,FIREARM,F,F,92
2022,JEFFERSON,FIREARM,M,A,670
2022,JEFFERSON,FIREARM,M,F,136
2022,JEFFERSON,FIREARM,M,Y,318
2022,JEFFERSON,MUZZLE,F,A,36
2022,JEFFERSON,MUZZLE,F,F,11
2022,JEFFERSON,MUZZLE,M,A,19
2022,JEFFERSON,MUZZLE,M,F,5
2022,JEFFERSON,MUZZLE,M,Y,5
2022,JEFFERSON,YOUTH,F,A,32
2022,JEFFERSON,YOUTH,F,F,1
2022,JEFFERSON,YOUTH,M,A,27
2022,JEFFERSON,YOUTH,M,F,8
2022,JEFFERSON,YOUTH,M,Y,21
2022,JERSEY,ARCHERY,F,A,238
2022,JERSEY,ARCHERY,F,F,36
2022,JERSEY,ARCHERY,M,A,212
2022,JERSEY,ARCHERY,M,F,32
2022,JERSEY,ARCHERY,M,Y,115
2022,JERSEY,FIREARM,F,A,253
2022,JERSEY,FIREARM,F,F,48
2022,JERSEY,FIREARM,M,A,193
2022,JERSEY,FIREARM,M,F,57
2022,JERSEY,FIREARM,M,Y,97
2022,JERSEY,MUZZLE,F,A,8
2022,JERSEY,MUZZLE,M,A,8
2022,JERSEY,MUZZLE,M,F,4
2022,JERSEY,MUZZLE,M,Y,3
2022,JERSEY,YOUTH,F,A,14
2022,JERSEY,YOUTH,M,A,5
2022,JERSEY,YOUTH,M,F,1
2022,JERSEY,YOUTH,M,Y,4
2022,JODAVIESS,ARCHERY,F,A,319
2022,JODAVIESS,ARCHERY,F,F,45
2022,JODAVIESS,ARCHERY,M,A,325
2022,JODAVIESS,ARCHERY,M,F,90
2022,JODAVIESS,ARCHERY,M,Y,174
2022,JODAVIESS,CWD,F,A,208
2022,JODAVIESS,CWD,F,F,39
2022,JODAVIESS,CWD,M,A,38
2022,JODAVIESS,CWD,M,F,37
2022,JODAVIESS,CWD,M,Y,36
2022,JODAVIESS,FIREARM,F,A,428
2022,JODAVIESS,FIREARM,F,F,87
2022,JODAVIESS,FIREARM,M,A,423
2022,JODAVIESS,FIREARM,M,F,134
2022,JODAVIESS,FIREARM,M,U,5
2022,JODAVIESS,FIREARM,M,Y,185
2022,JODAVIESS,MUZZLE,F,A,18
2022,JODAVIESS,MUZZLE,M,A,9
2022,JODAVIESS,MUZZLE,M,F,1
2022,JODAVIESS,MUZZLE,M,Y,3
2022,JODAVIESS,YOUTH,F,A,15
2022,JODAVIESS,YOUTH,F,F,3
2022,JODAVIESS,YOUTH,M,A,10
2022,JODAVIESS,YOUTH,M,F,5
2022,JODAVIESS,YOUTH,M,Y,12
2022,JOHNSON,ARCHERY,F,A,421
2022,JOHNSON,ARCHERY,F,F,67
2022,JOHNSON,ARCHERY,M,A,167
2022,JOHNSON,ARCHERY,M,F,51
2022,JOHNSON,ARCHERY,M,Y,151
2022,JOHNSON,FIREARM,F,A,407
2022,JOHNSON,FIREARM,F,F,63
2022,JOHNSON,FIREARM,M,A,386
2022,JOHNSON,FIREARM,M,F,109
2022,JOHNSON,FIREARM,M,Y,249
2022,JOHNSON,MUZZLE,F,A,23
2022,JOHNSON,MUZZLE,F,F,3
2022,JOHNSON,MUZZLE,M,A,10
2022,JOHNSON,MUZZLE,M,F,4
2022,JOHNSON,MUZZLE,M,Y,5
2022,JOHNSON,YOUTH,F,A,15
2022,JOHNSON,YOUTH,F,F,2
2022,JOHNSON,YOUTH,M,A,5
2022,JOHNSON,YOUTH,M,Y,8
2022,KANE,ARCHERY,F,A,115
2022,KANE,ARCHERY,F,F,17
2022,KANE,ARCHERY,M,A,98
2022,KANE,ARCHERY,M,F,16
2022,KANE,ARCHERY,M,Y,62
2022,KANE,CWD,F,A,3
2022,KANE,CWD,M,Y,2
2022,KANE,FIREARM,F,A,7
2022,KANE,FIREARM,M,A,12
2022,KANE,FIREARM,M,F,1
2022,KANE,FIREARM,M,Y,7
2022,KANKAKEE,ARCHERY,F,A,116
2022,KANKAKEE,ARCHERY,F,F,19
2022,KANKAKEE,ARCHERY,M,A,79
2022,KANKAKEE,ARCHERY,M,F,31
2022,KANKAKEE,ARCHERY,M,Y,66
2022,KANKAKEE,CWD,F,A,29
2022,KANKAKEE,CWD,F,F,3
2022,KANKAKEE,CWD,M,A,7
2022,KANKAKEE,CWD,M,F,4
2022,KANKAKEE,CWD,M,Y,3
2022,KANKAKEE,FIREARM,F,A,44
2022,KANKAKEE,FIREARM,F,F,13
2022,KANKAKEE,FIREARM,M,A,79
2022,KANKAKEE,FIREARM,M,F,15
2022,KANKAKEE,FIREARM,M,U,1
2022,KANKAKEE,FIREARM,M,Y,27
2022,KANKAKEE,MUZZLE,F,A,3
2022,KANKAKEE,MUZZLE,M,A,2
2022,KANKAKEE,MUZZLE,M,Y,1
2022,KANKAKEE,YOUTH,F,A,8
2022,KANKAKEE,YOUTH,F,F,1
2022,KANKAKEE,YOUTH,M,F,1
2022,KANKAKEE,YOUTH,M,Y,1
2022,KENDALL,ARCHERY,F,A,57
2022,KENDALL,ARCHERY,F,F,15
2022,KENDALL,ARCHERY,M,A,44
2022,KENDALL,ARCHERY,M,F,17
2022,KENDALL,ARCHERY,M,Y,36
2022,KENDALL,CWD,F,A,8
2022,KENDALL,CWD,M,A,5
2022,KENDALL,CWD,M,Y,4
2022,KENDALL,FIREARM,F,A,27
2022,KENDALL,FIREARM,F,F,2
2022,KENDALL,FIREARM,M,A,23
2022,KENDALL,FIREARM,M,F,2
2022,KENDALL,FIREARM,M,Y,10
2022,KENDALL,MUZZLE,F,A,3
2022,KNOX,ARCHERY,F,A,365
2022,KNOX,ARCHERY,F,F,55
2022,KNOX,ARCHERY,M,A,333
2022,KNOX,ARCHERY,M,F,57
2022,KNOX,ARCHERY,M,Y,140
2022,KNOX,FIREARM,F,A,415
2022,KNOX,FIREARM,F,F,63
2022,KNOX,FIREARM,M,A,341
2022,KNOX,FIREARM,M,F,82
2022,KNOX,FIREARM,M,Y,180
2022,KNOX,LATEWINTER,F,A,150
2022,KNOX,LATEWINTER,F,F,21
2022,KNOX,LATEWINTER,M,A,2
2022,KNOX,LATEWINTER,M,F,35
2022,KNOX,LATEWINTER,M,Y,1
2022,KNOX,MUZZLE,F,A,14
2022,KNOX,MUZZLE,F,F,3
2022,KNOX,MUZZLE,M,A,9
2022,KNOX,MUZZLE,M,F,4
2022,KNOX,MUZZLE,M,Y,6
2022,KNOX,YOUTH,F,A,17
2022,KNOX,YOUTH,F,F,4
2022,KNOX,YOUTH,M,A,7
2022,KNOX,YOUTH,M,F,1
2022,KNOX,YOUTH,M,Y,5
2022,LAKE,ARCHERY,F,A,83
2022,LAKE,ARCHERY,F,F,9
2022,LAKE,ARCHERY,M,A,111
2022,LAKE,ARCHERY,M,F,16
2022,LAKE,ARCHERY,M,Y,67
2022,LAKE,FIREARM,M,A,1
2022,LAKE,FIREARM,M,Y,2
2022,LASALLE,ARCHERY,F,A,295
2022,LASALLE,ARCHERY,F,F,30
2022,LASALLE,ARCHERY,M,A,210
2022,LASALLE,ARCHERY,M,F,61
2022,LASALLE,ARCHERY,M,Y,174
2022,LASALLE,CWD,F,A,98
2022,LASALLE,CWD,F,F,22
2022,LASALLE,CWD,M,A,16
2022,LASALLE,CWD,M,F,25
2022,LASALLE,CWD,M,Y,25
2022,LASALLE,FIREARM,F,A,220
2022,LASALLE,FIREARM,F,F,47
2022,LASALLE,FIREARM,F,U,1
2022,LASALLE,FIREARM,M,A,215
2022,LASALLE,FIREARM,M,F,51
2022,LASALLE,FIREARM,M,U,6
2022,LASALLE,FIREARM,M,Y,103
2022,LASALLE,MUZZLE,F,A,12
2022,LASALLE,MUZZLE,F,F,2
2022,LASALLE,MUZZLE,M,A,5
2022,LASALLE,MUZZLE,M,F,1
2022,LASALLE,MUZZLE,M,Y,2
2022,LASALLE,YOUTH,F,A,3
2022,LASALLE,YOUTH,F,F,3
2022,LASALLE,YOUTH,M,A,4
2022,LASALLE,YOUTH,M,F,2
2022,LASALLE,YOUTH,M,Y,4
2022,LAWRENCE,ARCHERY,F,A,262
2022,LAWRENCE,ARCHERY,F,F,29
2022,LAWRENCE,ARCHERY,M,A,167
2022,LAWRENCE,ARCHERY,M,F,43
2022,LAWRENCE,ARCHERY,M,Y,92
2022,LAWRENCE,FIREARM,F,A,189
2022,LAWRENCE,FIREARM,F,F,23
2022,LAWRENCE,FIREARM,M,A,207
2022,LAWRENCE,FIREARM,M,F,61
2022,LAWRENCE,FIREARM,M,Y,103
2022,LAWRENCE,MUZZLE,F,A,12
2022,LAWRENCE,MUZZLE,F,F,1
2022,LAWRENCE,MUZZLE,M,A,6
2022,LAWRENCE,MUZZLE,M,F,1
2022,LAWRENCE,MUZZLE,M,Y,4
2022,LAWRENCE,YOUTH,F,A,6
2022,LAWRENCE,YOUTH,F,F,1
2022,LAWRENCE,YOUTH,M,A,3
2022,LAWRENCE,YOUTH,M,F,4
2022,LAWRENCE,YOUTH,M,Y,8
2022,LEE,ARCHERY,F,A,174
2022,LEE,ARCHERY,F,F,33
2022,LEE,ARCHERY,M,A,109
2022,LEE,ARCHERY,M,F,45
2022,LEE,ARCHERY,M,Y,105
2022,LEE,CWD,F,A,64
2022,LEE,CWD,F,F,12
2022,LEE,CWD,M,A,14
2022,LEE,CWD,M,F,12
2022,LEE,CWD,M,Y,16
2022,LEE,FIREARM,F,A,150
2022,LEE,FIREARM,F,F,27
2022,LEE,FIREARM,M,A,130
2022,LEE,FIREARM,M,F,72
2022,LEE,FIREARM,M,Y,114
2022,LEE,MUZZLE,F,A,10
2022,LEE,MUZZLE,F,F,1
2022,LEE,MUZZLE,M,A,4
2022,LEE,MUZZLE,M,F,6
2022,LEE,MUZZLE,M,Y,1
2022,LEE,YOUTH,F,A,14
2022,LEE,YOUTH,F,F,2
2022,LEE,YOUTH,M,A,4
2022,LEE,YOUTH,M,F,2
2022,LEE,YOUTH,M,Y,7
2022,LIVINGSTON,ARCHERY,F,A,92
2022,LIVINGSTON,ARCHERY,F,F,13
2022,LIVINGSTON,ARCHERY,M,A,59
2022,LIVINGSTON,ARCHERY,M,F,25
2022,LIVINGSTON,ARCHERY,M,Y,52
2022,LIVINGSTON,CWD,F,A,25
2022,LIVINGSTON,CWD,F,F,6
2022,LIVINGSTON,CWD,M,A,5
2022,LIVINGSTON,CWD,M,F,8
2022,LIVINGSTON,CWD,M,Y,8
2022,LIVINGSTON,FIREARM,F,A,108
2022,LIVINGSTON,FIREARM,F,F,20
2022,LIVINGSTON,FIREARM,M,A,151
2022,LIVINGSTON,FIREARM,M,F,22
2022,LIVINGSTON,FIREARM,M,U,1
2022,LIVINGSTON,FIREARM,M,Y,61
2022,LIVINGSTON,MUZZLE,F,A,3
2022,LIVINGSTON,MUZZLE,F,F,1
2022,LIVINGSTON,MUZZLE,M,A,4
2022,LIVINGSTON,MUZZLE,M,Y,1
2022,LIVINGSTON,YOUTH,F,A,4
2022,LIVINGSTON,YOUTH,M,A,4
2022,LIVINGSTON,YOUTH,M,F,5
2022,LIVINGSTON,YOUTH,M,Y,6
2022,LOGAN,ARCHERY,F,A,162
2022,LOGAN,ARCHERY,F,F,17
2022,LOGAN,ARCHERY,M,A,141
2022,LOGAN,ARCHERY,M,F,16
2022,LOGAN,ARCHERY,M,Y,63
2022,LOGAN,FIREARM,F,A,106
2022,LOGAN,FIREARM,F,F,18
2022,LOGAN,FIREARM,M,A,126
2022,LOGAN,FIREARM,M,F,27
2022,LOGAN,FIREARM,M,Y,34
2022,LOGAN,MUZZLE,F,A,10
2022,LOGAN,MUZZLE,F,F,1
2022,LOGAN,MUZZLE,M,A,4
2022,LOGAN,MUZZLE,M,Y,2
2022,LOGAN,YOUTH,F,A,11
2022,LOGAN,YOUTH,F,F,1
2022,LOGAN,YOUTH,M,A,6
2022,LOGAN,YOUTH,M,F,3
2022,LOGAN,YOUTH,M,Y,3
2022,MACON,ARCHERY,F,A,156
2022,MACON,ARCHERY,F,F,30
2022,MACON,ARCHERY,M,A,132
2022,MACON,ARCHERY,M,F,47
2022,MACON,ARCHERY,M,Y,64
2022,MACON,FIREARM,F,A,65
2022,MACON,FIREARM,F,F,10
2022,MACON,FIREARM,M,A,83
2022,MACON,FIREARM,M,F,26
2022,MACON,FIREARM,M,Y,48
2022,MACON,MUZZLE,F,A,5
2022,MACON,MUZZLE,F,F,1
2022,MACON,MUZZLE,M,A,5
2022,MACON,MUZZLE,M,F,4
2022,MACON,MUZZLE,M,Y,1
2022,MACON,YOUTH,F,A,8
2022,MACON,YOUTH,F,F,3
2022,MACON,YOUTH,M,A,3
2022,MACON,YOUTH,M,F,2
2022,MACON,YOUTH,M,Y,3
2022,MACOUPIN,ARCHERY,F,A,469
2022,MACOUPIN,ARCHERY,F,F,56
2022,MACOUPIN,ARCHERY,M,A,387
2022,MACOUPIN,ARCHERY,M,F,73
2022,MACOUPIN,ARCHERY,M,Y,187
2022,MACOUPIN,FIREARM,F,A,522
2022,MACOUPIN,FIREARM,F,F,101
2022,MACOUPIN,FIREARM,M,A,504
2022,MACOUPIN,FIREARM,M,F,166
2022,MACOUPIN,FIREARM,M,Y,289
2022,MACOUPIN,LATEWINTER,F,A,132
2022,MACOUPIN,LATEWINTER,F,F,36
2022,MACOUPIN,LATEWINTER,M,F,38
2022,MACOUPIN,LATEWINTER,M,Y,1
2022,MACOUPIN,MUZZLE,F,A,19
2022,MACOUPIN,MUZZLE,F,F,8
2022,MACOUPIN,MUZZLE,M,A,14
2022,MACOUPIN,MUZZLE,M,F,4
2022,MACOUPIN,MUZZLE,M,Y,3
2022,MACOUPIN,YOUTH,F,A,29
2022,MACOUPIN,YOUTH,F,F,1
2022,MACOUPIN,YOUTH,M,A,15
2022,MACOUPIN,YOUTH,M,F,6
2022,MACOUPIN,YOUTH,M,Y,12
2022,MADISON,ARCHERY,F,A,444
2022,MADISON,ARCHERY,F,F,46
2022,MADISON,ARCHERY,M,A,266
2022,MADISON,ARCHERY,M,F,88
2022,MADISON,ARCHERY,M,Y,198
2022,MADISON,FIREARM,F,A,219
2022,MADISON,FIREARM,F,F,35
2022,MADISON,FIREARM,M,A,216
2022,MADISON,FIREARM,M,F,77
2022,MADISON,FIREARM,M,Y,152
2022,MADISON,LATEWINTER,F,A,56
2022,MADISON,LATEWINTER,F,F,8
2022,MADISON,LATEWINTER,M,F,13
2022,MADISON,LATEWINTER,M,Y,2
2022,MADISON,MUZZLE,F,A,15
2022,MADISON,MUZZLE,M,A,5
2022,MADISON,MUZZLE,M,F,1
2022,MADISON,MUZZLE,M,Y,5
2022,MADISON,YOUTH,F,A,19
2022,MADISON,YOUTH,F,F,2
2022,MADISON,YOUTH,M,A,2
2022,MADISON,YOUTH,M,F,8
2022,MADISON,YOUTH,M,Y,6
2022,MARION,ARCHERY,F,A,441
2022,MARION,ARCHERY,F,F,81
2022,MARION,ARCHERY,M,A,332
2022,MARION,ARCHERY,M,F,81
2022,MARION,ARCHERY,M,Y,206
2022,MARION,FIREARM,F,A,545
2022,MARION,FIREARM,F,F,118
2022,MARION,FIREARM,M,A,563
2022,MARION,FIREARM,M,F,147
2022,MARION,FIREARM,M,Y,290
2022,MARION,LATEWINTER,F,A,200
2022,MARION,LATEWINTER,F,F,58
2022,MARION,LATEWINTER,M,A,2
2022,MARION,LATEWINTER,M,F,65
2022,MARION,LATEWINTER,M,Y,1
2022,MARION,MUZZLE,F,A,24
2022,MARION,MUZZLE,F,F,3
2022,MARION,MUZZLE,M,A,13
2022,MARION,MUZZLE,M,F,4
2022,MARION,MUZZLE,M,Y,8
2022,MARION,YOUTH,F,A,29
2022,MARION,YOUTH,F,F,4
2022,MARION,YOUTH,M,A,15
2022,MARION,YOUTH,M,F,11
2022,MARION,YOUTH,M,Y,23
2022,MARSHALL,ARCHERY,F,A,153
2022,MARSHALL,ARCHERY,F,F,24
2022,MARSHALL,ARCHERY,M,A,110
2022,MARSHALL,ARCHERY,M,F,32
2022,MARSHALL,ARCHERY,M,Y,64
2022,MARSHALL,FIREARM,F,A,201
2022,MARSHALL,FIREARM,F,F,43
2022,MARSHALL,FIREARM,M,A,193
2022,MARSHALL,FIREARM,M,F,58
2022,MARSHALL,FIREARM,M,Y,87
2022,MARSHALL,MUZZLE,F,A,7
2022,MARSHALL,MUZZLE,M,A,7
2022,MARSHALL,MUZZLE,M,F,3
2022,MARSHALL,MUZZLE,M,Y,1
2022,MARSHALL,YOUTH,F,A,9
2022,MARSHALL,YOUTH,M,A,6
2022,MARSHALL,YOUTH,M,F,1
2022,MARSHALL,YOUTH,M,Y,6
2022,MASON,ARCHERY,F,A,185
2022,MASON,ARCHERY,F,F,34
2022,MASON,ARCHERY,M,A,166
2022,MASON,ARCHERY,M,F,42
2022,MASON,ARCHERY,M,Y,91
2022,MASON,FIREARM,F,A,113
2022,MASON,FIREARM,F,F,21
2022,MASON,FIREARM,M,A,136
2022,MASON,FIREARM,M,F,38
2022,MASON,FIREARM,M,Y,74
2022,MASON,MUZZLE,F,A,6
2022,MASON,MUZZLE,M,A,2
2022,MASON,MUZZLE,M,F,3
2022,MASON,MUZZLE,M,Y,2
2022,MASON,YOUTH,F,A,7
2022,MASON,YOUTH,F,F,2
2022,MASON,YOUTH,M,A,7
2022,MASON,YOUTH,M,Y,6
2022,MASSAC,ARCHERY,F,A,165
2022,MASSAC,ARCHERY,F,F,15
2022,MASSAC,ARCHERY,M,A,113
2022,MASSAC,ARCHERY,M,F,17
2022,MASSAC,ARCHERY,M,Y,58
2022,MASSAC,FIREARM,F,A,112
2022,MASSAC,FIREARM,F,F,14
2022,MASSAC,FIREARM,M,A,166
2022,MASSAC,FIREARM,M,F,26
2022,MASSAC,FIREARM,M,Y,69
2022,MASSAC,MUZZLE,F,A,9
2022,MASSAC,MUZZLE,F,F,3
2022,MASSAC,MUZZLE,M,A,5
2022,MASSAC,MUZZLE,M,F,1
2022,MASSAC,MUZZLE,M,Y,2
2022,MASSAC,YOUTH,F,A,8
2022,MASSAC,YOUTH,M,A,8
2022,MASSAC,YOUTH,M,F,1
2022,MASSAC,YOUTH,M,Y,3
2022,MCDONOUGH,ARCHERY,F,A,260
2022,MCDONOUGH,ARCHERY,F,F,27
2022,MCDONOUGH,ARCHERY,M,A,215
2022,MCDONOUGH,ARCHERY,M,F,41
2022,MCDONOUGH,ARCHERY,M,Y,88
2022,MCDONOUGH,FIREARM,F,A,301
2022,MCDONOUGH,FIREARM,F,F,54
2022,MCDONOUGH,FIREARM,M,A,230
2022,MCDONOUGH,FIREARM,M,F,65
2022,MCDONOUGH,FIREARM,M,Y,112
2022,MCDONOUGH,LATEWINTER,F,A,113
2022,MCDONOUGH,LATEWINTER,F,F,19
2022,MCDONOUGH,LATEWINTER,M,F,24
2022,MCDONOUGH,LATEWINTER,M,Y,2
2022,MCDONOUGH,MUZZLE,F,A,14
2022,MCDONOUGH,MUZZLE,F,F,1
2022,MCDONOUGH,MUZZLE,M,A,9
2022,MCDONOUGH,MUZZLE,M,F,3
2022,MCDONOUGH,MUZZLE,M,Y,9
2022,MCDONOUGH,YOUTH,F,A,10
2022,MCDONOUGH,YOUTH,F,F,3
2022,MCDONOUGH,YOUTH,M,A,6
2022,MCDONOUGH,YOUTH,M,F,2
2022,MCDONOUGH,YOUTH,M,Y,9
2022,MCHENRY,ARCHERY,F,A,204
2022,MCHENRY,ARCHERY,F,F,42
2022,MCHENRY,ARCHERY,M,A,213
2022,MCHENRY,ARCHERY,M,F,48
2022,MCHENRY,ARCHERY,M,Y,162
2022,MCHENRY,CWD,F,A,28
2022,MCHENRY,CWD,F,F,3
2022,MCHENRY,CWD,M,A,12
2022,MCHENRY,CWD,M,F,6
2022,MCHENRY,CWD,M,Y,11
2022,MCHENRY,FIREARM,F,A,48
2022,MCHENRY,FIREARM,F,F,12
2022,MCHENRY,FIREARM,F,U,1
2022,MCHENRY,FIREARM,M,A,74
2022,MCHENRY,FIREARM,M,F,15
2022,MCHENRY,FIREARM,M,Y,54
2022,MCHENRY,MUZZLE,F,A,7
2022,MCHENRY,MUZZLE,M,A,3
2022,MCHENRY,MUZZLE,M,F,3
2022,MCHENRY,MUZZLE,M,Y,5
2022,MCHENRY,YOUTH,F,A,1
2022,MCHENRY,YOUTH,M,F,1
2022,MCLEAN,ARCHERY,F,A,250
2022,MCLEAN,ARCHERY,F,F,25
2022,MCLEAN,ARCHERY,M,A,168
2022,MCLEAN,ARCHERY,M,F,31
2022,MCLEAN,ARCHERY,M,Y,115
2022,MCLEAN,FIREARM,F,A,188
2022,MCLEAN,FIREARM,F,F,28
2022,MCLEAN,FIREARM,M,A,183
2022,MCLEAN,FIREARM,M,F,42
2022,MCLEAN,FIREARM,M,Y,85
2022,MCLEAN,MUZZLE,F,A,11
2022,MCLEAN,MUZZLE,F,F,2
2022,MCLEAN,MUZZLE,M,A,5
