"long","lat","group","order","region","subregion"
-89.1980667114258,37.3110122680664,637,23198,"illinois","PULASKI"
-89.2038040161133,37.3224716186523,637,23199,"illinois","PULASKI"
-89.2152633666992,37.345386505127,637,23200,"illinois","PULASKI"
-89.0491027832031,37.3339309692383,637,23201,"illinois","PULASKI"
-89.0491027832031,37.3167419433594,637,23202,"illinois","PULASKI"
-89.0261840820312,37.3224716186523,637,23203,"illinois","PULASKI"
-88.9975357055664,37.3282012939453,637,23204,"illinois","PULASKI"
-88.9803466796875,37.3167419433594,637,23205,"illinois","PULASKI"
-88.9631576538086,37.3110122680664,637,23206,"illinois","PULASKI"
-88.9459686279297,37.3052825927734,637,23207,"illinois","PULASKI"
-88.9287796020508,37.3110122680664,637,23208,"illinois","PULASKI"
-88.9345092773438,37.2365264892578,637,23209,"illinois","PULASKI"
-89.1636962890625,41.1097183227539,638,23211,"illinois","PUTNAM"
-89.335578918457,41.1039924621582,638,23212,"illinois","PUTNAM"
-89.335578918457,41.144100189209,638,23213,"illinois","PUTNAM"
-89.4673538208008,41.144100189209,638,23214,"illinois","PUTNAM"
-89.4559020996094,41.2415008544922,638,23215,"illinois","PUTNAM"
-89.3642272949219,41.2415008544922,638,23216,"illinois","PUTNAM"
-89.34130859375,41.2529640197754,638,23217,"illinois","PUTNAM"
-89.335578918457,41.3045272827148,638,23218,"illinois","PUTNAM"
-89.3012008666992,41.3102569580078,638,23219,"illinois","PUTNAM"
-89.2668228149414,41.3159866333008,638,23220,"illinois","PUTNAM"
-89.2152633666992,41.3159866333008,638,23221,"illinois","PUTNAM"
-89.1694259643555,41.3102569580078,638,23222,"illinois","PUTNAM"
-89.1636962890625,41.1097183227539,638,23223,"illinois","PUTNAM"
-90.2064743041992,38.0845031738281,639,23225,"illinois","RANDOLPH"
-90.0345916748047,38.1360702514648,639,23226,"illinois","RANDOLPH"
-90.0345916748047,38.2220153808594,639,23227,"illinois","RANDOLPH"
-89.9028091430664,38.2220153808594,639,23228,"illinois","RANDOLPH"
-89.702278137207,38.2162857055664,639,23229,"illinois","RANDOLPH"
-89.5876770019531,38.2162857055664,639,23230,"illinois","RANDOLPH"
-89.5876770019531,37.9527244567871,639,23231,"illinois","RANDOLPH"
-89.6106033325195,37.9240760803223,639,23232,"illinois","RANDOLPH"
-89.6507034301758,37.8725128173828,639,23233,"illinois","RANDOLPH"
-89.6507034301758,37.8381309509277,639,23234,"illinois","RANDOLPH"
-89.6736221313477,37.832405090332,639,23235,"illinois","RANDOLPH"
-89.6736221313477,37.8037567138672,639,23236,"illinois","RANDOLPH"
-89.7194595336914,37.8209419250488,639,23237,"illinois","RANDOLPH"
-89.8397827148438,37.8896980285645,639,23238,"illinois","RANDOLPH"
-89.9028091430664,37.8782386779785,639,23239,"illinois","RANDOLPH"
-89.9314575195312,37.8954315185547,639,23240,"illinois","RANDOLPH"
-89.983024597168,37.9183502197266,639,23241,"illinois","RANDOLPH"
-89.983024597168,37.9355354309082,639,23242,"illinois","RANDOLPH"
-89.9429168701172,37.9527244567871,639,23243,"illinois","RANDOLPH"
-89.9371871948242,37.969913482666,639,23244,"illinois","RANDOLPH"
-89.9543762207031,37.969913482666,639,23245,"illinois","RANDOLPH"
-90.0002059936523,37.969913482666,639,23246,"illinois","RANDOLPH"
-90.1205368041992,38.0272064208984,639,23247,"illinois","RANDOLPH"
-90.16064453125,38.0730438232422,639,23248,"illinois","RANDOLPH"
-90.1950149536133,38.0787773132324,639,23249,"illinois","RANDOLPH"
-90.2064743041992,38.0845031738281,639,23250,"illinois","RANDOLPH"
-88.2526931762695,38.5944366455078,640,23252,"illinois","RICHLAND"
-88.2584228515625,38.6058959960938,640,23253,"illinois","RICHLAND"
-88.2756042480469,38.6116256713867,640,23254,"illinois","RICHLAND"
-88.2813339233398,38.6173553466797,640,23255,"illinois","RICHLAND"
-88.2985305786133,38.6173553466797,640,23256,"illinois","RICHLAND"
-88.2985305786133,38.6288146972656,640,23257,"illinois","RICHLAND"
-88.2985305786133,38.6460037231445,640,23258,"illinois","RICHLAND"
-88.2813339233398,38.6689224243164,640,23259,"illinois","RICHLAND"
-88.2813339233398,38.6803817749023,640,23260,"illinois","RICHLAND"
-88.2870635986328,38.703296661377,640,23261,"illinois","RICHLAND"
-88.2870635986328,38.7204895019531,640,23262,"illinois","RICHLAND"
-88.2698745727539,38.7204895019531,640,23263,"illinois","RICHLAND"
-88.2698745727539,38.8522682189941,640,23264,"illinois","RICHLAND"
-87.9547500610352,38.8522682189941,640,23265,"illinois","RICHLAND"
-87.9146423339844,38.8522682189941,640,23266,"illinois","RICHLAND"
-87.9146423339844,38.565788269043,640,23267,"illinois","RICHLAND"
-87.9547500610352,38.565788269043,640,23268,"illinois","RICHLAND"
-88.161018371582,38.565788269043,640,23269,"illinois","RICHLAND"
-88.161018371582,38.5944366455078,640,23270,"illinois","RICHLAND"
-88.2526931762695,38.5944366455078,640,23271,"illinois","RICHLAND"
-90.240852355957,41.7915420532227,641,23273,"illinois","ROCK ISLAND"
-90.240852355957,41.722785949707,641,23274,"illinois","ROCK ISLAND"
-90.2351226806641,41.6998672485352,641,23275,"illinois","ROCK ISLAND"
-90.2179336547852,41.6769485473633,641,23276,"illinois","ROCK ISLAND"
-90.1892852783203,41.6654891967773,641,23277,"illinois","ROCK ISLAND"
-90.16064453125,41.6597633361816,641,23278,"illinois","ROCK ISLAND"
-90.16064453125,41.6196556091309,641,23279,"illinois","ROCK ISLAND"
-90.1720962524414,41.5852737426758,641,23280,"illinois","ROCK ISLAND"
-90.1835556030273,41.5508995056152,641,23281,"illinois","ROCK ISLAND"
-90.2179336547852,41.5337104797363,641,23282,"illinois","ROCK ISLAND"
-90.24658203125,41.5222511291504,641,23283,"illinois","ROCK ISLAND"
-90.2924194335938,41.5165214538574,641,23284,"illinois","ROCK ISLAND"
-90.3669052124023,41.4993362426758,641,23285,"illinois","ROCK ISLAND"
-90.3783645629883,41.4821434020996,641,23286,"illinois","ROCK ISLAND"
-90.429931640625,41.4649543762207,641,23287,"illinois","ROCK ISLAND"
-90.435661315918,41.3274459838867,641,23288,"illinois","ROCK ISLAND"
-91.0601806640625,41.3274459838867,641,23289,"illinois","ROCK ISLAND"
-91.06591796875,41.3446350097656,641,23290,"illinois","ROCK ISLAND"
-91.0372619628906,41.4076614379883,641,23291,"illinois","ROCK ISLAND"
-91.0143432617188,41.4305801391602,641,23292,"illinois","ROCK ISLAND"
-90.9857025146484,41.4305801391602,641,23293,"illinois","ROCK ISLAND"
-90.9284057617188,41.4305801391602,641,23294,"illinois","ROCK ISLAND"
-90.8768310546875,41.4477653503418,641,23295,"illinois","ROCK ISLAND"
-90.8367309570312,41.453498840332,641,23296,"illinois","ROCK ISLAND"
-90.7737045288086,41.4592247009277,641,23297,"illinois","ROCK ISLAND"
-90.7164077758789,41.4592247009277,641,23298,"illinois","ROCK ISLAND"
-90.6533889770508,41.4649543762207,641,23299,"illinois","ROCK ISLAND"
-90.607551574707,41.4993362426758,641,23300,"illinois","ROCK ISLAND"
-90.5445175170898,41.5222511291504,641,23301,"illinois","ROCK ISLAND"
-90.4585723876953,41.5394401550293,641,23302,"illinois","ROCK ISLAND"
-90.4127349853516,41.5623550415039,641,23303,"illinois","ROCK ISLAND"
-90.3554458618164,41.596736907959,641,23304,"illinois","ROCK ISLAND"
-90.3439865112305,41.6196556091309,641,23305,"illinois","ROCK ISLAND"
-90.3267974853516,41.6941375732422,641,23306,"illinois","ROCK ISLAND"
-90.3210678100586,41.722785949707,641,23307,"illinois","ROCK ISLAND"
-90.3038787841797,41.7571640014648,641,23308,"illinois","ROCK ISLAND"
-90.2695007324219,41.7800827026367,641,23309,"illinois","ROCK ISLAND"
-90.240852355957,41.7915420532227,641,23310,"illinois","ROCK ISLAND"
-90.1835556030273,38.6517333984375,642,23312,"illinois","ST. CLAIR"
-89.7080078125,38.6517333984375,642,23313,"illinois","ST. CLAIR"
-89.7080078125,38.4110908508301,642,23314,"illinois","ST. CLAIR"
-89.702278137207,38.2162857055664,642,23315,"illinois","ST. CLAIR"
-89.9028091430664,38.2220153808594,642,23316,"illinois","ST. CLAIR"
-89.9199905395508,38.2735786437988,642,23317,"illinois","ST. CLAIR"
-89.9085388183594,38.2793121337891,642,23318,"illinois","ST. CLAIR"
-89.9142684936523,38.3022308349609,642,23319,"illinois","ST. CLAIR"
-90.0517730712891,38.3022308349609,642,23320,"illinois","ST. CLAIR"
-90.0804214477539,38.3480682373047,642,23321,"illinois","ST. CLAIR"
-90.0976104736328,38.3595237731934,642,23322,"illinois","ST. CLAIR"
-90.1491775512695,38.3996315002441,642,23323,"illinois","ST. CLAIR"
-90.16064453125,38.4053611755371,642,23324,"illinois","ST. CLAIR"
-90.1491775512695,38.428279876709,642,23325,"illinois","ST. CLAIR"
-90.2637710571289,38.5027618408203,642,23326,"illinois","ST. CLAIR"
-90.24658203125,38.5428695678711,642,23327,"illinois","ST. CLAIR"
-90.2007522583008,38.5829772949219,642,23328,"illinois","ST. CLAIR"
-90.1835556030273,38.6173553466797,642,23329,"illinois","ST. CLAIR"
-90.1835556030273,38.6517333984375,642,23330,"illinois","ST. CLAIR"
-88.4016571044922,37.6032218933105,643,23332,"illinois","SALINE"
-88.7110595703125,37.6032218933105,643,23333,"illinois","SALINE"
-88.7110595703125,37.8667793273926,643,23334,"illinois","SALINE"
-88.7053298950195,37.9068870544434,643,23335,"illinois","SALINE"
-88.3787384033203,37.9068870544434,643,23336,"illinois","SALINE"
-88.3787384033203,37.6032218933105,643,23337,"illinois","SALINE"
-88.4016571044922,37.6032218933105,643,23338,"illinois","SALINE"
-89.2209854125977,39.8262977600098,644,23340,"illinois","SANGAMON"
-89.2381744384766,39.8262977600098,644,23341,"illinois","SANGAMON"
-89.25537109375,39.8148345947266,644,23342,"illinois","SANGAMON"
-89.2782821655273,39.8091087341309,644,23343,"illinois","SANGAMON"
-89.2782821655273,39.7976493835449,644,23344,"illinois","SANGAMON"
-89.3126602172852,39.7690010070801,644,23345,"illinois","SANGAMON"
-89.3584976196289,39.7575416564941,644,23346,"illinois","SANGAMON"
-89.3871459960938,39.7460823059082,644,23347,"illinois","SANGAMON"
-89.4215240478516,39.7575416564941,644,23348,"illinois","SANGAMON"
-89.4272537231445,39.6830558776855,644,23349,"illinois","SANGAMON"
-89.4788208007812,39.6830558776855,644,23350,"illinois","SANGAMON"
-89.4788208007812,39.6372184753418,644,23351,"illinois","SANGAMON"
-89.5418472290039,39.6372184753418,644,23352,"illinois","SANGAMON"
-89.5418472290039,39.5226287841797,644,23353,"illinois","SANGAMON"
-89.6908111572266,39.5226287841797,644,23354,"illinois","SANGAMON"
-89.9199905395508,39.5226287841797,644,23355,"illinois","SANGAMON"
-89.9142684936523,39.5627365112305,644,23356,"illinois","SANGAMON"
-89.983024597168,39.7117042541504,644,23357,"illinois","SANGAMON"
-89.983024597168,39.786190032959,644,23358,"illinois","SANGAMON"
-89.9944839477539,39.786190032959,644,23359,"illinois","SANGAMON"
-89.9944839477539,39.8664054870605,644,23360,"illinois","SANGAMON"
-89.9887542724609,39.9007797241211,644,23361,"illinois","SANGAMON"
-89.7538375854492,39.9007797241211,644,23362,"illinois","SANGAMON"
-89.7538375854492,39.91796875,644,23363,"illinois","SANGAMON"
-89.6908111572266,39.91796875,644,23364,"illinois","SANGAMON"
-89.702278137207,39.9638061523438,644,23365,"illinois","SANGAMON"
-89.6850814819336,39.9638061523438,644,23366,"illinois","SANGAMON"
-89.6850814819336,39.9752655029297,644,23367,"illinois","SANGAMON"
-89.5762252807617,39.9809951782227,644,23368,"illinois","SANGAMON"
-89.4845504760742,39.9809951782227,644,23369,"illinois","SANGAMON"
-89.4902801513672,39.9294281005859,644,23370,"illinois","SANGAMON"
-89.4043350219727,39.9294281005859,644,23371,"illinois","SANGAMON"
-89.4043350219727,39.91796875,644,23372,"illinois","SANGAMON"
-89.2209854125977,39.91796875,644,23373,"illinois","SANGAMON"
-89.2209854125977,39.8262977600098,644,23374,"illinois","SANGAMON"
-90.9112091064453,40.2789344787598,645,23376,"illinois","SCHUYLER"
-90.4528427124023,40.2732048034668,645,23377,"illinois","SCHUYLER"
-90.4528427124023,40.1872596740723,645,23378,"illinois","SCHUYLER"
-90.2007522583008,40.1872596740723,645,23379,"illinois","SCHUYLER"
-90.2064743041992,40.1586112976074,645,23380,"illinois","SCHUYLER"
-90.2236633300781,40.1471519470215,645,23381,"illinois","SCHUYLER"
-90.2580413818359,40.1471519470215,645,23382,"illinois","SCHUYLER"
-90.2981491088867,40.1471519470215,645,23383,"illinois","SCHUYLER"
-90.3210678100586,40.1356925964355,645,23384,"illinois","SCHUYLER"
-90.3382568359375,40.1356925964355,645,23385,"illinois","SCHUYLER"
-90.3611755371094,40.1185073852539,645,23386,"illinois","SCHUYLER"
-90.3783645629883,40.1070442199707,645,23387,"illinois","SCHUYLER"
-90.3840942382812,40.0898551940918,645,23388,"illinois","SCHUYLER"
-90.4127349853516,40.0726699829102,645,23389,"illinois","SCHUYLER"
-90.429931640625,40.044017791748,645,23390,"illinois","SCHUYLER"
-90.4471206665039,40.0210990905762,645,23391,"illinois","SCHUYLER"
-90.4929504394531,39.9981803894043,645,23392,"illinois","SCHUYLER"
-90.510139465332,39.9867248535156,645,23393,"illinois","SCHUYLER"
-90.5846252441406,39.9752655029297,645,23394,"illinois","SCHUYLER"
-90.607551574707,39.9752655029297,645,23395,"illinois","SCHUYLER"
-90.61328125,40.0153732299805,645,23396,"illinois","SCHUYLER"
-90.6533889770508,40.0382919311523,645,23397,"illinois","SCHUYLER"
-90.6820297241211,40.0497512817383,645,23398,"illinois","SCHUYLER"
-90.69921875,40.0898551940918,645,23399,"illinois","SCHUYLER"
-90.7221374511719,40.1070442199707,645,23400,"illinois","SCHUYLER"
-90.9112091064453,40.1070442199707,645,23401,"illinois","SCHUYLER"
-90.9112091064453,40.1929893493652,645,23402,"illinois","SCHUYLER"
-90.9112091064453,40.2789344787598,645,23403,"illinois","SCHUYLER"
-90.607551574707,39.786190032959,646,23405,"illinois","SCOTT"
-90.4872283935547,39.786190032959,646,23406,"illinois","SCOTT"
-90.4872283935547,39.7518119812012,646,23407,"illinois","SCOTT"
-90.3726272583008,39.7460823059082,646,23408,"illinois","SCOTT"
-90.3726272583008,39.6658706665039,646,23409,"illinois","SCOTT"
-90.3325271606445,39.6601371765137,646,23410,"illinois","SCOTT"
-90.3325271606445,39.6314888000488,646,23411,"illinois","SCOTT"
-90.2981491088867,39.6314888000488,646,23412,"illinois","SCOTT"
-90.3038787841797,39.5226287841797,646,23413,"illinois","SCOTT"
-90.5846252441406,39.5226287841797,646,23414,"illinois","SCOTT"
-90.5846252441406,39.5570068359375,646,23415,"illinois","SCOTT"
-90.6533889770508,39.6715965270996,646,23416,"illinois","SCOTT"
-90.6533889770508,39.7002449035645,646,23417,"illinois","SCOTT"
-90.6419219970703,39.7346229553223,646,23418,"illinois","SCOTT"
-90.607551574707,39.786190032959,646,23419,"illinois","SCOTT"
-88.8141860961914,39.642951965332,647,23421,"illinois","SHELBY"
-88.8141860961914,39.5684623718262,647,23422,"illinois","SHELBY"
-88.7225112915039,39.5684623718262,647,23423,"illinois","SHELBY"
-88.7225112915039,39.5168991088867,647,23424,"illinois","SHELBY"
-88.6422958374023,39.5168991088867,647,23425,"illinois","SHELBY"
-88.6422958374023,39.5054397583008,647,23426,"illinois","SHELBY"
-88.6308441162109,39.5054397583008,647,23427,"illinois","SHELBY"
-88.6308441162109,39.4939804077148,647,23428,"illinois","SHELBY"
-88.613655090332,39.4939804077148,647,23429,"illinois","SHELBY"
-88.613655090332,39.471061706543,647,23430,"illinois","SHELBY"
-88.5907363891602,39.471061706543,647,23431,"illinois","SHELBY"
-88.5907363891602,39.4424133300781,647,23432,"illinois","SHELBY"
-88.4761428833008,39.4424133300781,647,23433,"illinois","SHELBY"
-88.4761428833008,39.3736610412598,647,23434,"illinois","SHELBY"
-88.4761428833008,39.2132339477539,647,23435,"illinois","SHELBY"
-88.802734375,39.2189598083496,647,23436,"illinois","SHELBY"
-89.1407699584961,39.2189598083496,647,23437,"illinois","SHELBY"
-89.1407699584961,39.3507423400879,647,23438,"illinois","SHELBY"
-89.0319137573242,39.3507423400879,647,23439,"illinois","SHELBY"
-89.0261840820312,39.6544075012207,647,23440,"illinois","SHELBY"
-88.8141860961914,39.642951965332,647,23441,"illinois","SHELBY"
-89.9887542724609,40.9722099304199,648,23443,"illinois","STARK"
-89.9887542724609,41.144100189209,648,23444,"illinois","STARK"
-89.8569717407227,41.144100189209,648,23445,"illinois","STARK"
-89.8569717407227,41.2415008544922,648,23446,"illinois","STARK"
-89.8340530395508,41.2415008544922,648,23447,"illinois","STARK"
-89.6392440795898,41.2415008544922,648,23448,"illinois","STARK"
-89.6392440795898,41.144100189209,648,23449,"illinois","STARK"
-89.6392440795898,40.9722099304199,648,23450,"illinois","STARK"
-89.9887542724609,40.9722099304199,648,23451,"illinois","STARK"
-89.9199905395508,42.2040710449219,649,23453,"illinois","STEPHENSON"
-89.9142684936523,42.502010345459,649,23454,"illinois","STEPHENSON"
-89.8455123901367,42.507740020752,649,23455,"illinois","STEPHENSON"
-89.3928756713867,42.502010345459,649,23456,"illinois","STEPHENSON"
-89.3928756713867,42.2040710449219,649,23457,"illinois","STEPHENSON"
-89.6850814819336,42.2040710449219,649,23458,"illinois","STEPHENSON"
-89.9199905395508,42.2040710449219,649,23459,"illinois","STEPHENSON"
-89.2668228149414,40.5883293151855,650,23461,"illinois","TAZEWELL"
-89.2668228149414,40.3247718811035,650,23462,"illinois","TAZEWELL"
-89.5876770019531,40.3190422058105,650,23463,"illinois","TAZEWELL"
-89.7194595336914,40.3190422058105,650,23464,"illinois","TAZEWELL"
-89.7251892089844,40.4336318969727,650,23465,"illinois","TAZEWELL"
-89.9142684936523,40.4279022216797,650,23466,"illinois","TAZEWELL"
-89.8856201171875,40.4622802734375,650,23467,"illinois","TAZEWELL"
-89.8741607666016,40.4909286499023,650,23468,"illinois","TAZEWELL"
-89.8684310913086,40.5081176757812,650,23469,"illinois","TAZEWELL"
-89.8225936889648,40.5310363769531,650,23470,"illinois","TAZEWELL"
-89.7824859619141,40.5424919128418,650,23471,"illinois","TAZEWELL"
-89.7366485595703,40.548225402832,650,23472,"illinois","TAZEWELL"
-89.7251892089844,40.5539512634277,650,23473,"illinois","TAZEWELL"
-89.6850814819336,40.548225402832,650,23474,"illinois","TAZEWELL"
-89.6621704101562,40.5768699645996,650,23475,"illinois","TAZEWELL"
-89.6564407348633,40.6055183410645,650,23476,"illinois","TAZEWELL"
-89.6335144042969,40.6341667175293,650,23477,"illinois","TAZEWELL"
-89.6220626831055,40.6570854187012,650,23478,"illinois","TAZEWELL"
-89.5590286254883,40.7086524963379,650,23479,"illinois","TAZEWELL"
-89.5532989501953,40.7315711975098,650,23480,"illinois","TAZEWELL"
-89.5532989501953,40.7544898986816,650,23481,"illinois","TAZEWELL"
-89.3298492431641,40.7487602233887,650,23482,"illinois","TAZEWELL"
-89.3241195678711,40.6055183410645,650,23483,"illinois","TAZEWELL"
-89.2668228149414,40.6055183410645,650,23484,"illinois","TAZEWELL"
-89.2668228149414,40.5883293151855,650,23485,"illinois","TAZEWELL"
-89.518928527832,37.5631141662598,651,23487,"illinois","UNION"
-89.518928527832,37.5803031921387,651,23488,"illinois","UNION"
-89.4960098266602,37.5803031921387,651,23489,"illinois","UNION"
-89.4788208007812,37.5745697021484,651,23490,"illinois","UNION"
-89.4559020996094,37.5745697021484,651,23491,"illinois","UNION"
-89.4444427490234,37.6032218933105,651,23492,"illinois","UNION"
-89.152229309082,37.6089515686035,651,23493,"illinois","UNION"
-89.0491027832031,37.6032218933105,651,23494,"illinois","UNION"
-89.0491027832031,37.3339309692383,651,23495,"illinois","UNION"
-89.2152633666992,37.345386505127,651,23496,"illinois","UNION"
-89.4730911254883,37.3339309692383,651,23497,"illinois","UNION"
-89.4329833984375,37.3625793457031,651,23498,"illinois","UNION"
-89.4215240478516,37.379768371582,651,23499,"illinois","UNION"
-89.4444427490234,37.4370613098145,651,23500,"illinois","UNION"
-89.5074615478516,37.5344657897949,651,23501,"illinois","UNION"
-89.518928527832,37.5631141662598,651,23502,"illinois","UNION"
-87.9318313598633,40.37060546875,652,23504,"illinois","VERMILION"
-87.9261016845703,40.4794692993164,652,23505,"illinois","VERMILION"
-87.53076171875,40.4794692993164,652,23506,"illinois","VERMILION"
-87.53076171875,40.4737358093262,652,23507,"illinois","VERMILION"
-87.53076171875,40.1471519470215,652,23508,"illinois","VERMILION"
-87.536491394043,39.8664054870605,652,23509,"illinois","VERMILION"
-87.6224365234375,39.8664054870605,652,23510,"illinois","VERMILION"
-87.6281661987305,39.8721351623535,652,23511,"illinois","VERMILION"
-87.9432907104492,39.8721351623535,652,23512,"illinois","VERMILION"
-87.9432907104492,40.2216377258301,652,23513,"illinois","VERMILION"
-87.9318313598633,40.2216377258301,652,23514,"illinois","VERMILION"
-87.9318313598633,40.37060546875,652,23515,"illinois","VERMILION"
-87.9547500610352,38.565788269043,653,23517,"illinois","WABASH"
-87.9146423339844,38.565788269043,653,23518,"illinois","WABASH"
-87.6625442504883,38.565788269043,653,23519,"illinois","WABASH"
-87.6740036010742,38.5428695678711,653,23520,"illinois","WABASH"
-87.6797332763672,38.5084953308105,653,23521,"illinois","WABASH"
-87.7255706787109,38.4798431396484,653,23522,"illinois","WABASH"
-87.7484817504883,38.4683876037598,653,23523,"illinois","WABASH"
-87.7427520751953,38.4397392272949,653,23524,"illinois","WABASH"
-87.7542190551758,38.4110908508301,653,23525,"illinois","WABASH"
-87.794319152832,38.3709869384766,653,23526,"illinois","WABASH"
-87.8172378540039,38.3423347473145,653,23527,"illinois","WABASH"
-87.8286972045898,38.3022308349609,653,23528,"illinois","WABASH"
-87.8344268798828,38.2907676696777,653,23529,"illinois","WABASH"
-87.8745346069336,38.2964973449707,653,23530,"illinois","WABASH"
-87.8974609375,38.2735786437988,653,23531,"illinois","WABASH"
-87.9203720092773,38.2907676696777,653,23532,"illinois","WABASH"
-87.9432907104492,38.2964973449707,653,23533,"illinois","WABASH"
-87.9547500610352,38.3423347473145,653,23534,"illinois","WABASH"
-87.9662094116211,38.3652534484863,653,23535,"illinois","WABASH"
-87.9490203857422,38.416820526123,653,23536,"illinois","WABASH"
-87.9490203857422,38.4511985778809,653,23537,"illinois","WABASH"
-87.9490203857422,38.4741172790527,653,23538,"illinois","WABASH"
-87.9547500610352,38.5084953308105,653,23539,"illinois","WABASH"
-87.9490203857422,38.5199508666992,653,23540,"illinois","WABASH"
-87.9490203857422,38.5371398925781,653,23541,"illinois","WABASH"
-87.9547500610352,38.565788269043,653,23542,"illinois","WABASH"
-90.4413909912109,41.0638847351074,654,23544,"illinois","WARREN"
-90.4471206665039,40.7143821716309,654,23545,"illinois","WARREN"
-90.4471206665039,40.6227073669434,654,23546,"illinois","WARREN"
-90.7966232299805,40.6227073669434,654,23547,"illinois","WARREN"
-90.7966232299805,41.0638847351074,654,23548,"illinois","WARREN"
-90.4413909912109,41.0638847351074,654,23549,"illinois","WARREN"
-89.1464996337891,38.4683876037598,655,23551,"illinois","WASHINGTON"
-89.1464996337891,38.2105560302734,655,23552,"illinois","WASHINGTON"
-89.4272537231445,38.2162857055664,655,23553,"illinois","WASHINGTON"
-89.4673538208008,38.2220153808594,655,23554,"illinois","WASHINGTON"
-89.5876770019531,38.2162857055664,655,23555,"illinois","WASHINGTON"
-89.702278137207,38.2162857055664,655,23556,"illinois","WASHINGTON"
-89.7080078125,38.4110908508301,655,23557,"illinois","WASHINGTON"
-89.6564407348633,38.4397392272949,655,23558,"illinois","WASHINGTON"
-89.6335144042969,38.4454689025879,655,23559,"illinois","WASHINGTON"
-89.6220626831055,38.4511985778809,655,23560,"illinois","WASHINGTON"
-89.6163330078125,38.4683876037598,655,23561,"illinois","WASHINGTON"
-89.604866027832,38.4741172790527,655,23562,"illinois","WASHINGTON"
-89.5704956054688,38.4855766296387,655,23563,"illinois","WASHINGTON"
-89.5418472290039,38.4741172790527,655,23564,"illinois","WASHINGTON"
-89.5074615478516,38.4798431396484,655,23565,"illinois","WASHINGTON"
-89.4673538208008,38.4798431396484,655,23566,"illinois","WASHINGTON"
-89.4157943725586,38.4855766296387,655,23567,"illinois","WASHINGTON"
-89.4043350219727,38.4855766296387,655,23568,"illinois","WASHINGTON"
-89.3756866455078,38.4855766296387,655,23569,"illinois","WASHINGTON"
-89.34130859375,38.5084953308105,655,23570,"illinois","WASHINGTON"
-89.3298492431641,38.5142250061035,655,23571,"illinois","WASHINGTON"
-89.2439041137695,38.5027618408203,655,23572,"illinois","WASHINGTON"
-89.1464996337891,38.4970321655273,655,23573,"illinois","WASHINGTON"
-89.1464996337891,38.4683876037598,655,23574,"illinois","WASHINGTON"
-88.161018371582,38.565788269043,656,23576,"illinois","WAYNE"
-88.1552810668945,38.250659942627,656,23577,"illinois","WAYNE"
-88.3844680786133,38.250659942627,656,23578,"illinois","WAYNE"
-88.7053298950195,38.250659942627,656,23579,"illinois","WAYNE"
-88.7053298950195,38.4683876037598,656,23580,"illinois","WAYNE"
-88.7053298950195,38.5944366455078,656,23581,"illinois","WAYNE"
-88.2526931762695,38.5944366455078,656,23582,"illinois","WAYNE"
-88.161018371582,38.5944366455078,656,23583,"illinois","WAYNE"
-88.161018371582,38.565788269043,656,23584,"illinois","WAYNE"
-88.1037216186523,37.9011573791504,657,23586,"illinois","WHITE"
-88.1323699951172,37.9068870544434,657,23587,"illinois","WHITE"
-88.3787384033203,37.9068870544434,657,23588,"illinois","WHITE"
-88.3844680786133,38.250659942627,657,23589,"illinois","WHITE"
-88.1552810668945,38.250659942627,657,23590,"illinois","WHITE"
-88.0235061645508,38.250659942627,657,23591,"illinois","WHITE"
-87.9719390869141,38.2392044067383,657,23592,"illinois","WHITE"
-87.9948577880859,38.2334747314453,657,23593,"illinois","WHITE"
-87.989128112793,38.1990966796875,657,23594,"illinois","WHITE"
-87.9662094116211,38.1761779785156,657,23595,"illinois","WHITE"
-87.9318313598633,38.1704483032227,657,23596,"illinois","WHITE"
-87.9203720092773,38.1589889526367,657,23597,"illinois","WHITE"
-87.9432907104492,38.1303405761719,657,23598,"illinois","WHITE"
-87.9662094116211,38.0845031738281,657,23599,"illinois","WHITE"
-88.0349655151367,38.0443954467773,657,23600,"illinois","WHITE"
-88.0235061645508,38.0157508850098,657,23601,"illinois","WHITE"
-88.0349655151367,37.9469947814941,657,23602,"illinois","WHITE"
-88.0349655151367,37.9126167297363,657,23603,"illinois","WHITE"
-88.0808029174805,37.9068870544434,657,23604,"illinois","WHITE"
-88.1037216186523,37.9011573791504,657,23605,"illinois","WHITE"
-89.6335144042969,41.8946723937988,658,23607,"illinois","WHITESIDE"
-89.6335144042969,41.591007232666,658,23608,"illinois","WHITESIDE"
-89.8512420654297,41.591007232666,658,23609,"illinois","WHITESIDE"
-90.1720962524414,41.5852737426758,658,23610,"illinois","WHITESIDE"
-90.16064453125,41.6196556091309,658,23611,"illinois","WHITESIDE"
-90.16064453125,41.6597633361816,658,23612,"illinois","WHITESIDE"
-90.1892852783203,41.6654891967773,658,23613,"illinois","WHITESIDE"
-90.2179336547852,41.6769485473633,658,23614,"illinois","WHITESIDE"
-90.2351226806641,41.6998672485352,658,23615,"illinois","WHITESIDE"
-90.240852355957,41.722785949707,658,23616,"illinois","WHITESIDE"
-90.240852355957,41.7915420532227,658,23617,"illinois","WHITESIDE"
-90.1892852783203,41.8201904296875,658,23618,"illinois","WHITESIDE"
-90.1778259277344,41.8373794555664,658,23619,"illinois","WHITESIDE"
-90.16064453125,41.8946723937988,658,23620,"illinois","WHITESIDE"
